0,1,2,3,4,5
-1.6052266839792488,-1.7786259198347358,3.099897376152074e-05,-0.642052710940863,8.0,8.0
-0.3894771459388679,-1.3512768091377272,-0.39675586516504296,-1.0520235388718444,6.0,6.0
0.4802382869364215,0.38536717908797263,-0.39675586516504296,-0.8435506603965435,5.25,5.25
-1.6442387659272069,-1.6880296026748165,-0.19836243309564072,-0.7614014963876894,7.5,7.0
-1.4000780307318883,-1.7523654257713126,3.099897376152074e-05,-0.681577308718708,8.0,8.0
1.2965856005553604,0.8411179860943305,1.7062145147706211,-0.20728213538456644,7.75,7.5
-0.513713217923525,-1.2703309233010454,-0.39675586516504296,-1.0628734284579195,6.0,6.0
-0.4637700408279673,-0.12268324489947828,-0.39675586516504296,-0.5808283339908672,5.5,4.75
1.5479033755919682,0.8941487712058037,2.3807521838065884,-0.35220566056999886,8.5,8.5
0.4776378068159627,1.0574554464329027,-1.7855098896508586,1.3287522331583548,4.0,4.0
-0.44521140746872717,0.39890494646029684,0.19842443104316376,0.962955955684965,6.5,6.5
-1.1458713949180444,0.9686140866808312,-1.5950521948642322,1.4256262473197399,4.4,4.0
0.9851528932855469,0.8650456909306175,1.983965319667784,-0.12745794771558563,8.0,8.0
-0.6933880535586788,0.4788644178155117,0.19842443104316376,0.9598559872318002,6.5,6.5
1.1260545112290803,1.0124974296875733,1.983965319667784,-0.33128087351113944,8.0,8.0
-0.9266027620687859,1.176822455754041,-1.7855098896508586,1.3721517915026555,4.0,4.0
0.214391907573842,0.5120717629029397,-0.19836243309564072,0.7909077065343453,6.0,6.0
-0.31488780377862047,0.5342077679590035,0.19842443104316376,1.065254914639387,6.5,6.5
-0.5154586063806872,-1.20570380594281,-0.39675586516504296,-0.9861492092421026,6.0,6.0
1.2594820782086593,1.1306663384206872,-1.7855098896508586,1.4178763261868284,4.0,4.0
0.6345371566683791,-0.5826146091659994,-0.39675586516504296,-1.318620825843976,7.75,7.75
-0.4980298173511334,-1.3465858173541696,-0.39675586516504296,-0.8745503449281872,6.0,6.0
-0.5755805293616505,0.45492550927738806,1.8649292604261423,0.37318695747045233,8.0,7.75
-0.697451404454077,0.2543843523268947,1.388785023459577,0.6436592050090395,7.25,6.75
1.487482757364279,0.9051373666272292,2.3807521838065884,-0.48860427250922883,8.5,8.5
-0.5509240952870564,1.1115724562701976,-1.7855098896508586,1.2256782820906413,4.0,4.0
-0.45556204015074225,0.4349430912458581,0.19842443104316376,0.5932847176451189,6.25,6.25
-1.894237419353064,-1.892486985957353,3.099897376152074e-05,-0.6536775926402292,8.5,8.5
-0.5553187387013331,-1.321408741834281,-0.39675586516504296,-1.0535735230984262,6.0,6.0
0.751702873551295,0.5628190414722434,-0.39675586516504296,-0.9884741855819759,6.0,6.0
-0.25749022542274413,-0.2544296519480826,-0.39675586516504296,-0.5924532156902339,8.0,8.0
-0.6542722583370763,0.43154508204666536,3.099897376152074e-05,0.5754598990394248,6.25,6.25
1.114124130985724,0.9002409141833198,1.983965319667784,-0.18093240353267,8.0,8.0
0.6610190260667178,0.8630400183293013,-0.39675586516504296,-0.6312028213547879,8.0,8.25
-0.08209584726935899,0.33548222776914394,1.388785023459577,0.49563571137044343,7.5,7.25
-1.2415971872112408,0.2511717463792097,0.9919981593207727,0.8273323358590259,6.75,6.75
-1.3002671248437252,-1.344245384902076,-0.39675586516504296,-0.902450061006666,7.0,7.0
1.4767182016720706,0.7770164136863654,-0.39675586516504296,-0.9419746587845109,6.75,6.75
-2.0513874972673163,0.9440736782446374,-1.4680803983398147,1.3861016495418943,5.15,4.4
1.4656131746007348,0.538133496446823,2.9759324800147953,0.41736150792804394,7.25,7.25
-0.9289679038266914,1.110969453381521,-1.7855098896508586,1.2667528640950687,4.0,4.0
-1.2670071635199511,-1.40986705594811,-0.39675586516504296,-0.9202748796123607,7.0,7.0
-1.6102198142915578,-2.0712240104810697,0.396817863112566,-0.7761263465402197,8.5,8.5
0.14955666676564142,0.39543073113205246,0.19842443104316376,1.2985275407400025,6.5,6.5
0.5254063364270728,0.9818198962867546,-1.7855098896508586,1.314802375119115,4.0,4.0
0.301889617346443,-0.023324801098703243,-0.39675586516504296,-0.7195519222699711,4.75,4.75
-0.5089162819729245,0.46290157848288555,0.19842443104316376,0.5483351750742363,6.25,6.25
0.17409139021260442,-0.5916696555132983,-0.39675586516504296,-1.0923231287629804,7.5,7.75
-1.6007938951297456,-1.7755741360622836,-0.19836243309564072,-0.6846772771718722,8.0,7.5
0.8228892038153056,0.25657113321674463,-0.39675586516504296,-0.9489495878041304,4.75,5.0
-0.8501243768473792,-0.05742301864325095,-0.39675586516504296,-0.6482526478471915,6.5,5.5
1.3102482284541495,0.9073847947498933,1.983965319667784,-0.3002811889794963,8.0,7.75
0.07854344876762508,1.0048821170945232,-1.7855098896508586,1.3024025013064577,4.0,4.0
1.0225148535204192,1.0300686890619926,-1.7855098896508586,1.3489020281039221,4.0,4.0
-0.6181153804519243,0.46994453497299515,0.396817863112566,0.7382082428305512,6.5,6.5
-1.078453657132687,0.42459630957999306,0.9919981593207727,0.7017836135058706,6.75,6.75
-0.0036563660331520036,0.5275615408875618,-0.19836243309564072,0.6204094416103073,6.0,6.0
-1.5836657618916392,-1.7867921134464975,3.099897376152074e-05,-0.6823523008319989,8.0,8.0
0.3550538028351573,1.132707989573403,0.19842443104316376,1.9270461446190688,6.5,6.5
0.689568929102124,0.24604766945600368,-0.39675586516504296,-0.8637004553421119,4.75,4.75
1.0104264526530073,1.0464663713984101,-0.39675586516504296,-0.8838502502876799,8.0,8.0
-0.4108477566972778,0.8267137067814075,-0.8729001021316081,1.110979449323561,5.15,5.15
0.3837403876055684,-0.6134106875691779,-0.39675586516504296,-0.8505255894161635,6.5,6.5
0.5977365818081396,0.3421304670251368,-0.39675586516504296,-0.8334757629237598,4.75,4.75
0.5010073274723841,-0.6652135985506049,-0.39675586516504296,-0.829600802357304,6.75,6.75
-0.7583337788633385,-1.4443197869371251,-0.39675586516504296,-0.8365757313769241,6.0,6.0
0.5827436157098329,1.1914020316978184,0.19842443104316376,1.909996318126665,6.5,6.5
-0.40357262288455115,-1.2710760448319767,-0.39675586516504296,-1.0558984994382996,6.0,6.0
-1.0604159274648524,-1.45638568391445,-0.39675586516504296,-0.9822742486756468,6.0,6.0
-0.5544395229618196,0.5311341865419049,0.396817863112566,0.799432619780547,6.5,6.5
0.718726037613646,0.3261567225418726,1.983965319667784,0.3290124070128607,8.0,8.0
0.09154950612755622,0.4830526001338811,-0.19836243309564072,0.9645059399115469,6.25,6.0
-1.3389715725249656,-1.5111699862947299,-0.39675586516504296,-0.8768753212680599,7.0,7.0
1.2708649818614546,0.8913899839638212,1.983965319667784,-0.1297829240554584,8.0,8.0
-0.2533227400036666,-1.301164306630054,-0.39675586516504296,-1.0520235388718444,6.0,6.0
-0.469825857523167,0.4643126114966763,3.099897376152074e-05,0.5413602460546174,6.25,6.25
0.43739227491105415,0.20175336802915697,-0.39675586516504296,-0.8613754790022387,4.75,4.75
-0.006055117547221761,-0.8745485301043805,-0.39675586516504296,-1.0062990041876705,6.25,6.5
0.7642098079679466,1.181614353564805,0.19842443104316376,1.9409960026583077,6.5,6.5
1.6473539602613883,0.6197404444616075,2.9759324800147953,0.6599340393881518,7.25,7.25
0.4014205599965628,1.2681222844846933,0.19842443104316376,2.0146202534209605,6.5,6.5
1.1603824573343975,0.962301209505071,-0.39675586516504296,-0.6606525216598486,8.25,8.25
1.327543951259089,0.38132426000520364,1.7855718875983817,0.3662120284508329,7.75,7.75
1.193213062032789,-0.3050750964845275,-0.39675586516504296,-1.3899201002667554,7.75,7.75
-1.5126611852853604,-2.087762736049287,0.396817863112566,-0.7993761099389519,9.0,9.0
0.18845759758976155,1.1222173345566322,-1.7855098896508586,1.1799537474064672,4.0,4.0
0.4325320934087173,1.233174295485714,0.19842443104316376,1.9936954663621016,6.5,6.5
-1.1369558992599618,-1.3156535750558864,-0.39675586516504296,-1.0690733653642481,7.0,6.0
-0.31867848380076447,0.30026789213570454,0.19842443104316376,0.8312072964254811,6.25,6.25
-0.5990212165465163,0.520020955381294,-0.19836243309564072,0.5219854432223399,6.25,6.0
-0.16976533669131233,-1.0609227918267938,-0.39675586516504296,-0.8776503133813514,6.0,6.25
-0.30731393011266234,0.7498124302227936,-0.8729001021316081,1.0706798594324252,5.4,5.15
0.5864033412733043,1.0563866038096825,0.15081000734650754,1.9665707423969132,6.25,6.5
-1.3712400917648093,-1.6972044541329505,-0.19836243309564072,-0.7490016225750318,7.5,7.5
0.5922550009088362,0.14268145752641237,-0.39675586516504296,-0.79782612571237,4.75,4.75
